BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2024 16:11:43:703 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,memory-lifetime,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,initial,mean-incum,mean-oat,mean-almond,mean-soy
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,5,825,68,31,76,36.9927039955179,5.51220456298806,14081064.4500002,2300000,1513.51456660142,290.638982708266,286.403559001231,288.342961689087
122,8,5,0.8,10,0.4,0.4,8,-1,1,0.9,1,1,1,1,1,1,40,123,369,66,442,14.3973402266318,2.11655974698684,79534706.3099808,2300000,378.892016552053,354.369169910983,356.424565493691,361.857598043273
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,6,802,76,23,99,34.9825390230231,5.20766897384131,16448180.5900001,2300000,1385.08385610833,327.64668381963,326.875272886381,327.510327185661
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,7,760,86,47,107,31.9065540105039,4.74099140211661,18796652.9199997,2300000,1188.5805215058,386.836304901117,388.515387710359,384.54011588272
122,8,5,0.8,10,0.4,0.4,8,-1,1,0.9,1,1,1,1,1,1,41,123,393,87,397,14.5731524939341,2.14357004935152,81002037.5999804,2300000,385.271507086393,362.439070819933,362.352355572706,357.268356520968
122,8,5,0.8,10,0.4,0.4,8,-1,1,0.9,1,1,1,1,1,1,42,140,348,96,416,14.249128325404,2.09616389770102,82433462.939974,2300000,377.670865983875,347.490738237776,351.355198660589,354.90853711776
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,8,683,132,35,150,27.4317382294476,4.05511556415709,21104266.7499996,2300000,903.818630536722,470.665276720029,464.211412035668,468.918510707582
122,8,5,0.8,10,0.4,0.4,8,-1,1,0.9,1,1,1,1,1,1,43,126,374,73,427,14.0086013594802,2.054842372134,83845575.909973,2300000,366.525418772465,352.193195164831,343.618005675237,349.776350387467
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,9,551,196,89,164,24.0055465748065,3.53847462305259,23386921.8099998,2300000,688.212149509412,532.080218584955,533.504581057259,528.858110848374
122,8,5,0.8,10,0.4,0.4,8,-1,1,0.9,1,1,1,1,1,1,44,130,344,110,416,13.9130995787149,2.04614040341746,85247690.3899788,2300000,367.000485808787,344.416150963575,345.60553253755,345.092310690089
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,10,507,207,63,223,22.1557436711963,3.25425522322418,25603085.1900004,2300000,588.08643796547,541.541475555817,537.175505415801,549.35996106291
122,8,5,0.8,10,0.4,0.4,8,-1,1,0.9,1,1,1,1,1,1,45,132,358,102,408,13.5852712334482,1.99285086768339,86613306.4099835,2300000,356.910515516774,339.740878810117,331.319215297135,337.645410375973
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,11,497,214,96,193,21.8089929383162,3.20634971885643,27826863.7100013,2300000,565.344686924213,554.354627509704,555.010111315459,549.069094250626
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,12,463,232,64,241,20.7909391507114,3.04940668003727,29955344.2000001,2300000,531.561941900131,534.210112720006,525.917160958612,536.79127442125
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,13,456,222,90,232,20.6154174374155,3.03101889866066,32065353.37,2300000,531.546918552118,527.135555391281,528.84305987904,522.483636177561
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,14,439,227,86,248,20.2554102049567,2.97330055577504,34136208.8900016,2300000,520.445192922396,520.125532876527,513.906713701569,516.378080499509
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,15,446,226,96,232,19.9764574536319,2.93375588969137,36178154.040003,2300000,514.214511659448,512.001264099931,507.984808862983,507.744565377638
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,16,420,277,88,215,19.6825625931797,2.88785455957252,38187487.4700037,2300000,505.994090192322,504.152139766731,496.311451298177,502.875748742768
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,17,431,232,78,259,19.1434994556913,2.81192387334984,40145290.4400023,2300000,492.241213466535,484.700560813347,486.108662883855,494.752532836262
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,18,370,273,90,267,18.4709389715204,2.71067299512745,42046123.7700026,2300000,469.746546401968,481.63635913841,474.867018691943,474.58340576768
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,19,339,299,84,278,19.0471283525182,2.79637943039389,43998696.7800016,2300000,487.636048028926,490.028079621368,486.107490211313,488.801392138394
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,20,325,291,83,301,18.7895870307952,2.76346284293974,45923577.7799983,2300000,484.126488284854,477.923366350638,483.004097608359,479.827047756148
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,21,322,286,75,317,18.9165107454874,2.7810129577366,47858556.7400009,2300000,488.115021118344,484.361421068016,484.739661445582,477.762856368058
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,22,277,312,100,311,18.693015710911,2.74826028058088,49774347.6800004,2300000,481.32211589193,483.865495643744,482.052115903973,468.551212560354
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,23,292,325,89,294,18.3537656268332,2.69667532303246,51638874.2800006,2300000,477.496212519418,466.096739149215,462.284953581208,458.64869475016
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,24,235,332,104,329,18.2392258571173,2.68058213724601,53502660.5899993,2300000,470.593694732523,463.045482894534,464.546876757158,465.600255615784
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,25,218,361,105,316,17.9966072133966,2.64507110430811,55326780.9199987,2300000,470.140280975578,453.700546978801,451.697089466389,448.582412579232
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,26,212,350,109,329,17.5508486018089,2.58154329004753,57105508.5899982,2300000,459.57462324518,439.575371494781,441.859747410458,437.717927849582
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,27,159,365,115,361,17.8621833275962,2.62474936656478,58917981.3499952,2300000,465.508250919527,450.488351302333,448.527766522856,447.948391255285
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,28,169,355,111,365,16.9067038533806,2.48564473960533,60623121.1999973,2300000,445.151001624086,420.95723508037,420.333600401843,418.698012893702
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,29,141,355,110,394,16.3598177435828,2.40359079600355,62275418.3599947,2300000,429.0101404199,409.873091938342,406.509207687743,406.904719954015
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,30,139,345,116,400,16.5653099553982,2.43596770124352,63943242.1299965,2300000,437.570598494949,411.665605742247,411.051941539769,407.535624223035
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,31,139,347,132,382,16.1512738142251,2.3747869648052,65567329.6099969,2300000,427.259803036445,401.169996449503,399.567637385454,396.090043128598
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,32,142,366,113,379,16.2551689025031,2.38748060778775,67197677.809997,2300000,429.912336449084,400.927628778003,396.772100016137,402.736134756776
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,33,133,359,124,384,16.0947705198362,2.36487668927078,68816277.2500005,2300000,424.58795877561,397.999115853535,395.952511442895,400.059853927961
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,34,130,374,105,391,15.7858168446754,2.31591559254318,70401742.2699953,2300000,415.344280536385,393.683811073912,384.437539053074,391.999389336629
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,35,124,385,95,396,15.5566805185029,2.28361066735002,71967398.4399954,2300000,408.73909137894,386.742719711206,381.274249876362,388.900109033491
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,36,129,371,95,405,15.650162416446,2.29968082996405,73541159.2999895,2300000,412.894468424961,385.697559958095,384.750016148085,390.41881546886
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,37,125,384,78,413,15.1203670438714,2.22064653979852,75064335.499989,2300000,397.335637191306,375.568627683209,372.282066756973,377.989868368512
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,38,134,373,92,401,15.0081413816809,2.20623411594627,76578752.4099876,2300000,394.6176872855,372.715699517007,372.848504649661,374.235018547831
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,39,124,352,86,438,14.9886188668696,2.20167975556378,78090179.8499852,2300000,393.52926293162,372.753277901463,370.204907020418,374.939992146499
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,40,129,388,86,397,14.4097594768221,2.11647313342122,79540627.2799813,2300000,379.544507596743,362.174891552387,355.724779069712,353.003251781158
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,41,112,374,86,428,14.5070782713956,2.13077656531871,81006129.469981,2300000,379.768783666143,361.304199885419,359.319662307093,365.109544141343
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,42,111,395,96,398,14.1861038683779,2.08396898398301,82434629.7799746,2300000,373.544777453007,355.285484579721,350.46660044156,349.203447525711
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,43,112,383,84,421,13.9961021957987,2.05426944914084,83844254.9499736,2300000,367.244511467676,349.005790106453,343.440514769648,349.934353656223
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,44,107,408,88,397,13.9383197984991,2.04577806428132,85245141.5199791,2300000,366.956850846273,348.488897958265,341.100102922958,344.340718272504
124,8,5,0.8,10,0.4,0.4,8,-0.6,1,0.9,1,1,1,1,1,1,45,110,384,81,425,13.5953180004063,1.99573509028401,86611211.5099836,2300000,358.023316993315,336.852468093424,332.056786942885,339.137417970377
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2300000,2000,100,100,100
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,1,971,6,5,18,43.1585647765215,6.45923761045095,4612963.6,2300000,2000,100,100,100
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,2,935,30,17,18,42.2732801107385,6.32278021113463,6947304.39999998,2300000,1884.47319933401,151.639168300018,150.176721271984,148.05171109399
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,3,891,38,21,50,40.9145396350564,6.11321081756859,9306085.99999993,2300000,1783.51500197606,191.386475784686,190.399238059611,193.480884179639
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,4,868,61,23,48,39.7269631127223,5.93214874389581,11664316.14,2300000,1704.86376607201,219.890725265715,217.428241639927,216.047407022352
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,5,826,68,32,74,37.9112792399823,5.65584659552749,14031605.0600002,2300000,1580.77015468284,260.716804154038,262.537276435511,263.264684727611
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,6,802,86,36,76,35.9457098512745,5.35507237854057,16390457.1000001,2300000,1452.63224407562,303.679705293117,301.857906714501,300.682183916765
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,7,770,93,49,88,33.0264913617437,4.91092060494248,18732762.2899997,2300000,1264.89841839378,359.5238773085,359.307639240516,358.575255057207
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,8,680,135,60,125,28.0315587590974,4.14581268463877,21035113.7599996,2300000,945.321096478055,456.512042616047,447.562756819024,452.955574086873
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,9,569,195,73,163,24.3538579241515,3.5850454914506,23316454.9599998,2300000,708.19411291778,527.61919858166,518.716334623037,526.811553877522
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,10,529,186,81,204,22.3391025471358,3.28343376319377,25534882.2500004,2300000,600.1420052076,537.722155701701,535.411999466391,545.151129624309
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,11,519,188,95,198,22.1762487560729,3.25817724600047,27762477.8500013,2300000,585.894381483927,548.429414091013,544.224631044164,549.047173380898
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,12,500,175,103,222,21.1288600235311,3.10134102936967,29898507.0100002,2300000,551.441817620109,528.930135372941,522.435288700459,533.221918306491
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,13,449,191,113,247,20.8314839209773,3.05456343466519,32010811.18,2300000,539.908222402223,530.543677813063,516.614286866383,525.237982918331
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,14,458,175,116,251,20.4413202620233,2.99792515164328,34085246.9500015,2300000,529.554062815804,521.828922364421,508.599662420941,514.453122398835
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,15,440,198,129,233,20.1334007876115,2.95142533690339,36128457.8700029,2300000,521.080030906416,518.432939972139,500.679987734859,503.017961386587
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,16,415,207,129,249,19.7662696620153,2.89737952631961,38138497.2900036,2300000,509.66827445098,507.082751709311,492.402288222391,500.886105617318
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,17,416,231,108,245,19.3016923349943,2.82999103712136,40098387.9000022,2300000,499.104293402712,492.721191607403,479.787078692619,488.278046297268
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,18,363,286,105,246,18.6868138283462,2.7407586240878,42005399.4300026,2300000,480.138777310212,479.754345065815,470.119551678913,476.998855945062
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,19,348,273,114,265,19.188631080554,2.81787292845197,43961400.8100016,2300000,495.54040823134,485.624159599222,483.861346578943,490.975465590496
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,20,311,283,116,290,18.8436478506394,2.76394969810801,45889092.3599984,2300000,482.430655189227,484.026833164959,476.215699997927,485.018361647889
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,21,304,290,101,305,18.9928032567858,2.7852906921609,47825392.0600012,2300000,488.60240526068,488.110073255418,476.790812122631,482.796409361271
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,22,267,293,126,314,18.7740490285995,2.7549716076242,49741590.1100007,2300000,483.239053679989,483.545875764664,474.455563572144,474.957556983202
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,23,270,316,94,320,18.4101121252643,2.6987001635456,51605888.750001,2300000,477.750877205231,470.253093780083,455.041641740535,461.25302727415
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,24,237,310,109,344,18.3531948220477,2.69557629036772,53469429.8499997,2300000,477.180135188655,465.298763128884,460.539214076237,460.522987606226
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,25,238,332,101,329,18.0508820767885,2.65000714018151,55293600.8699992,2300000,472.065243169741,457.405561000916,448.105686488433,446.594529340909
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,26,187,358,95,360,17.5362432588795,2.57551757575092,57072231.8699986,2300000,456.579199047024,443.202441932023,438.790967237699,440.058391783254
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,27,170,374,108,348,17.9643033459422,2.64214339254094,58886337.7699956,2300000,472.710884426812,447.596621674918,448.768853325888,445.029540572382
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,28,175,355,100,370,16.9134455203345,2.48573800125363,60590390.7699978,2300000,445.319307403362,418.763806460797,418.12761176715,421.84227436869
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,29,153,387,110,350,16.3576588243581,2.40562969908468,62241850.6599952,2300000,430.54376339693,408.644924121481,408.53344913193,403.737753349659
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2300000,2000,100,100,100
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,30,138,392,106,364,16.5362882355942,2.43075821919124,63909328.759997,2300000,435.154120739215,410.276295435224,410.116632778689,411.931051046872
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,1,974,8,5,13,43.1741755338734,6.46162727836127,4612603.5,2300000,2000,100,100,100
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,31,165,375,97,363,16.1270918993855,2.37137310558197,65532599.3699973,2300000,425.939059387096,398.905174851303,399.312275356859,399.114100404742
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,2,923,38,17,22,42.1697815417659,6.30705888191142,6948931.99999998,2300000,1876.8316752862,154.012116511861,153.381479066683,152.10322913526
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,32,127,381,100,392,16.1235139396629,2.36810979140738,67162682.1699973,2300000,421.681405159548,403.831105769972,400.405404740167,404.164884330314
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,3,880,43,26,51,40.5631190236449,6.06102712635649,9315787.54999992,2300000,1757.83864746132,200.467215837272,203.442144169951,205.107542531459
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,4,841,69,36,54,38.9884402534958,5.81963731797825,11684673.6000001,2300000,1651.77913666976,240.005505555659,239.397489823821,237.703917950762
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,33,134,401,104,361,16.096076312303,2.36515412296247,68781193.9800009,2300000,424.937684294185,400.449193458841,396.665322425748,396.459609821226
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,34,129,395,91,385,15.7665038496616,2.31526216764512,70366120.8199958,2300000,415.405703719665,390.575932323326,386.251564431043,392.693639525967
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,5,826,64,39,71,37.3038406127317,5.56259358993753,14058772.3300002,2300000,1537.35477427582,275.838116056963,278.628486987267,282.277352679949
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,35,138,387,91,384,15.584680616294,2.28937864936781,71932669.2099958,2300000,411.296466256949,388.08068339928,383.234464063658,383.936776280112
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,36,131,382,97,390,15.6478573674959,2.29911117280918,73506072.54999,2300000,412.953007140011,388.514900597293,385.181906560216,386.75352570248
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,6,810,69,34,87,35.375005856276,5.26637057827027,16423794.6100001,2300000,1411.21646830674,317.096112390707,315.440369157454,321.2693301451
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,37,129,396,87,388,15.1185235439345,2.21961261868817,75027101.5499896,2300000,397.650693249344,376.092557755258,370.7514322946,376.534316700799
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,38,142,375,100,383,15.0862494939498,2.2157170336882,76541466.8899883,2300000,398.514641007536,373.026901101862,368.912922892863,373.910874997738
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,7,749,92,55,104,32.0982207453929,4.7668894756439,18770175.6199997,2300000,1200.23531571121,383.659097461079,379.935076616236,382.551520211473
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,39,125,394,85,396,15.0337413456032,2.20480560012755,78053147.599986,2300000,394.462062597959,375.964379860025,366.239361147185,375.014906394832
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,40,117,388,91,404,14.4263903211867,2.1193447260382,79503217.0299822,2300000,380.630367445609,356.640140787641,354.142862341983,358.656059424768
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,8,669,129,47,155,27.2651563487496,4.02812519132549,21074090.9599996,2300000,893.220985551044,473.99844319766,464.576803801642,472.119107449654
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,9,558,171,92,179,23.7444970860322,3.49534147861917,23356884.8199998,2300000,668.999035007722,541.08966820715,536.561559610763,536.143597174366
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,41,116,380,102,402,14.5721860833526,2.13932491527678,80969315.2599818,2300000,383.246921603062,362.873170853162,357.383272620057,362.594864923719
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,10,504,193,93,210,22.0423153409234,3.23514846724447,25574630.6000004,2300000,579.272562366106,550.467409137822,540.094516996253,547.91129149982
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,42,118,397,83,402,14.2392214815053,2.08936234721643,82398792.3599754,2300000,375.03993854097,353.977471969922,346.584570213886,353.875119275222
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,11,483,179,115,223,21.9177917072895,3.21708043096159,27800395.0900013,2300000,568.590683395447,556.753569437293,548.108095184084,552.312141983174
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,43,114,376,86,424,14.0027346246155,2.05560874000366,83809165.1399744,2300000,367.560736698562,348.515794446518,343.864712416047,350.431536438873
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,12,475,214,81,230,20.9506430758374,3.06819391863623,29931119.8200001,2300000,538.626523930689,540.365755690847,519.666475850339,532.065974528126
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,44,116,414,83,387,13.933509799043,2.04392035812188,85210060.5799802,2300000,365.961654537552,348.731285223332,339.983787881219,346.218712357896
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,13,452,214,93,241,20.6969494023581,3.03845325156774,32043410.1,2300000,533.213824298509,527.82599515936,522.996935525979,528.253525016152
123,8,5,0.8,10,0.4,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,45,118,380,90,412,13.5674486067741,1.99132752295399,86574762.9799848,2300000,356.527242980876,336.199635295144,331.603483896057,340.372037827923
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,14,450,242,61,247,20.2346533030939,2.96765761591017,34115518.7300015,2300000,517.293318903341,523.784901700804,512.97339776433,518.057011631525
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,15,417,225,89,269,19.8182413357162,2.913048590763,36155870.6000029,2300000,506.00089593474,510.123126316405,513.244056821689,510.983790927167
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,16,382,259,85,274,19.5174723986978,2.86203293910602,38161057.3700036,2300000,496.451844602531,510.289738633944,498.312211395577,500.132975367948
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,17,377,286,76,261,19.1038806031164,2.80458384443707,40116141.0600023,2300000,490.368440478171,491.954515638019,486.219022676839,486.54171120697
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,18,381,261,104,254,18.5055255719535,2.72098531460937,42015333.3500026,2300000,475.081464312834,471.558631541177,476.518630807793,476.033563338196
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,19,311,310,103,276,19.0048962447431,2.78834469271645,43967640.5100016,2300000,484.026433754633,491.8124864035,485.388165781518,491.080074060348
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,20,304,264,83,349,18.8982813643174,2.77586005720159,45893706.8599984,2300000,488.397523308548,476.090848585055,476.501155325543,485.076822780854
126,8,5,0.8,10,0.4,0.4,10,-1,1,0.9,1,1,1,1,1,1,21,290,322,70,318,18.9267089579922,2.78026152847061,47829485.5800011,2300000,487.493364232771,489.873633609574,483.829738663342,474.581983494313
