BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experimentCamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2024 13:28:51:278 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,memory-lifetime,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,mean-incum,mean-oat,mean-almond,mean-soy
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,29,74,258,74,594,16.8147300561537,412.229622331109,62182524.9299959,409.463904454621,434.019064151046,305.028915129638,500.598446264696
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,24,76,659,108,157,18.9674892321409,476.702366241405,53364950.3999997,468.865564588189,538.897508095674,362.892762228745,488.542755087392
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,30,73,129,547,251,16.0198676827226,462.255809794905,63845533.7799974,414.391280445763,420.216244164377,441.643715319532,386.757610070329
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,1,967,14,10,9,42.9992399561723,1298.87882994344,4616204.5,2000,100,100,100
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,23,74,175,590,161,17.8384148833541,526.379985535039,51515282.9500005,471.171896786412,395.917322997374,511.756088266667,483.599131949546
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,25,71,182,575,172,17.4177598180364,512.156701702056,55187620.0199991,457.26207467311,385.655357321346,499.094210005061,480.657978000481
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,25,80,224,77,619,18.6235307150778,460.573794177177,55232820.5600003,458.293305114059,473.124275487906,341.728018127557,549.940601270477
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,2,919,29,19,33,41.9462939033422,1262.93726986466,6957682.29999998,1859.41606161427,161.151960152097,159.869893970808,161.039884262825
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,31,75,236,49,640,16.5227001291619,400.388416753272,65466596.7699977,398.432113895068,425.928665132467,293.049990943783,503.652220028682
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,3,879,47,31,43,40.37803015028,1210.51091555185,9327650.44999991,1743.47708635635,209.938229830839,208.122200311941,208.430633500866
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,26,73,658,98,171,18.06821484421,452.533433337421,56963641.7899985,443.322399593224,520.151188245186,346.185956963865,466.362225197724
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,32,74,126,496,304,15.7383081689692,445.138258369823,67093186.5099978,402.167949267211,415.793153854266,416.912320765547,391.716316112975
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,26,74,132,561,233,17.1669603626557,494.563271459348,57008978.5799997,445.413034346189,450.648143772483,469.045912516755,411.050929364573
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,4,854,62,34,50,38.7159361863432,1155.63835815245,11698292.7500001,1631.92952364272,247.225218168257,244.501605597201,246.985952591821
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,24,72,661,105,162,18.9784350292768,475.062365379927,53374279.0699993,467.612494459073,546.762503009335,359.894123100073,484.726999431519
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,27,72,151,605,172,17.2496987263796,509.408467736979,58773288.9799956,453.379468333379,376.288713461361,499.671513630817,480.307494574443
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,33,76,278,52,594,16.397987065252,400.528924754575,68708847.3900019,395.387490602511,427.428697162951,299.252292820519,493.592399414019
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,5,825,68,48,59,36.8156653094742,1093.80565705566,14073581.9200003,1503.7704052772,290.590164701096,289.464783404347,291.463816617353
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,25,74,167,590,169,17.4670996229999,512.415451362868,55196482.8799986,459.464282679921,387.461393970007,495.861132258445,479.417001091627
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,27,75,206,44,675,18.5521662831597,449.953778545241,58819788.3899967,451.116451996152,473.360022223563,324.598013573411,561.735322206875
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,34,73,154,502,271,15.2024090896067,434.311411030689,70290152.4499972,388.532182750571,401.603602983959,414.364767019239,376.804507246232
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,28,73,657,111,159,17.3201411799807,432.566051505664,60478848.5599976,422.925917422081,498.943373336716,331.616537120438,452.073752120764
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,6,770,89,66,75,34.5817870705921,1019.42238473353,16437533.4800001,1357.64653168981,337.663325471549,330.984806692412,337.656896146225
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,26,73,686,81,160,18.1670160517156,450.636636322178,56971013.099998,445.790756813157,527.283776488693,335.96990333487,465.48578336328
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,28,71,97,514,318,16.7526139562835,470.78629585422,60541146.6699979,429.400213888753,436.305880544907,433.822992116455,421.829193449884
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,35,79,212,45,664,15.867888251885,383.171846350239,71850991.8399976,380.211293514226,408.899802357139,281.496212308158,490.232081820476
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,29,70,163,562,205,15.7305672684274,458.633783609648,62127575.0499953,408.834183496834,350.421559984947,446.358656716622,443.112089801596
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,7,703,111,58,128,30.6760685655605,890.622547117671,18781997.6799996,1103.17991168256,417.683873775422,405.523965726865,418.076448815153
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,27,76,170,583,171,17.3018973539058,507.444577043081,58778472.1199951,454.341805272516,380.852480783535,492.152965060058,480.111768883892
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,29,73,293,65,569,16.7972232158069,412.762537893711,62191659.3799952,408.474862088251,438.594190297745,307.949408805437,495.494248808567
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,1,981,8,9,2,43.2163439345703,1306.2449255059,4611883.3,2000,100,100,100
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,36,73,158,440,329,15.1568671333761,423.408895565065,73419629.8099927,381.943694615597,407.799347540489,395.043429166728,383.851498677186
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,30,72,650,91,187,16.9194689318032,421.413073285852,63790793.5499969,412.985529532475,491.234869062077,320.903688740158,438.094412665289
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,8,293,73,571,63,23.9407072146758,715.563006266433,21078078.1299996,710.139782766952,500.025204694704,594.254109427037,491.661353111308
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,28,73,659,82,186,17.3696119198212,430.749318267507,60478576.7499973,425.115707600249,501.473878657859,322.743313948559,450.771729793332
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,37,73,272,36,619,15.3552513591114,372.492860969703,74936393.9299925,366.988514952424,398.495954518739,278.315464255555,472.964186273281
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,2,951,14,19,16,42.5392962820827,1282.72236276329,6939994.49999999,1904.18170613547,141.251436285055,140.172419137675,142.505638441802
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,1,967,8,12,13,43.1397453581487,1303.63356144412,4613323.7,2000,100,100,100
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,31,72,175,544,209,15.4992583093819,451.300401207676,65414600.3599974,402.466077795274,347.293194675832,438.649768090362,435.39776943853
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,29,73,174,563,190,15.7710469517305,460.752775078535,62126894.4799951,412.190647578502,351.665164835151,446.519781660735,437.942135925611
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,9,92,72,134,702,22.8770157751293,587.190973171481,23351347.8399998,570.005617956496,557.876042340266,468.155854377915,677.232195325325
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,30,76,133,543,248,16.0239331853663,461.884828301606,63854725.5399966,414.54862378898,414.568873261925,440.613868164624,393.334794784473
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,3,894,45,36,25,40.965490363886,1229.4882229764,9297633.64999993,1786.95383858129,191.359650997804,188.197484095518,191.128176325393
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,2,940,23,12,25,42.3820367726742,1277.30699251834,6945801.59999999,1891.79764911461,148.324013008057,145.639982689142,146.716255188193
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,38,72,170,485,273,14.4603861651071,411.587172394131,76444856.7099915,366.761215349201,384.128034919158,394.191415621666,363.382114109975
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,32,71,677,70,182,16.5757125364635,408.617596589028,67043125.8199975,401.078468885994,488.968873071103,307.925730303651,430.552387739253
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,30,71,662,81,186,16.953296611635,418.967044731509,63790476.1299967,411.924989029948,496.753733924875,315.30502566846,439.597901376717
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,10,179,76,433,312,21.8316507057399,627.520779897834,25572557.0400004,578.89416860037,556.900344847511,574.36391870178,511.050767850339
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,31,72,239,53,636,16.4999092622973,401.999671360941,65475877.8399969,398.895736441464,424.163390166016,297.016728801112,501.076444591408
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,4,900,31,32,37,39.6423280459378,1185.4528503601,11656183.2000001,1697.87934031799,218.61722601148,216.731000601091,225.321983069435
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,3,892,40,31,37,40.9173217462869,1229.0418548933,9304254.54999993,1784.40295306848,191.83298199705,191.339032228633,190.877982705841
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,39,75,246,46,633,15.2446232887523,369.508642768725,77952317.2299892,363.553193538773,395.65917482162,276.701651724763,471.546499914845
105,8,0.8,10,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,31,71,160,549,220,15.5086139270369,451.261033590936,65414433.8099972,402.696097349608,348.281006116793,438.05396923212,434.926607301478
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,4,895,42,14,49,39.3231550491541,1175.17213064571,11667598.7100001,1674.80952637623,230.787602649355,226.701382340888,231.045648633532
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,33,72,205,486,237,15.4744880174277,444.216013585414,68661245.7400009,397.307693771222,355.043229671177,427.216370181342,438.552626376261
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,32,71,157,444,328,15.769232059902,443.456365236472,67101855.229997,402.225863662022,416.085148474079,411.944062311195,395.722315552705
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,5,836,48,43,73,37.2871374919468,1107.7234551009,14025759.5300002,1535.9748554268,279.704936663606,273.835886466464,280.060651443128
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,11,241,76,19,664,22.6342827704064,575.318956911808,27794495.6800014,568.275759386667,558.331584898759,441.020400931288,654.310894783286
105,8,0.8,10,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,1,968,13,10,9,42.9810966979116,1298.25267853256,4616564.6,2000,100,100,100
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,40,72,150,452,326,14.0115331034141,390.602787341186,79404822.9099854,351.852140845508,372.823252097539,365.059059953577,362.771227103376
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,5,815,80,43,62,36.958291231157,1099.1996538068,14040265.1800002,1514.75431952462,287.454802354963,286.04306928827,284.414278832151
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,32,77,693,67,163,16.5943245354809,408.408927077626,67042622.2199973,401.598358165679,491.806439419156,306.252548584582,428.531063830583
105,8,0.8,10,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,2,935,19,19,27,42.1252786378193,1269.0265786373,6954004.59999998,1873.0652751029,154.384747649292,154.067812309713,155.922164938094
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,34,75,648,76,201,16.0344914738977,398.873955861738,70244316.5499959,388.47014872865,469.184161057754,307.053014376072,418.363485837524
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,6,781,90,44,85,34.9751881365469,1032.85457660081,16386153.7600001,1385.53718032665,329.114668659642,321.294816622726,324.447564390978
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,12,99,71,571,259,20.1218265653377,592.001759328176,29930432.0900004,513.076370418811,539.088656004043,596.392312301552,487.379071275596
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,33,75,297,44,584,16.3743425166174,403.840451505762,68717271.910001,397.572760412384,420.623569710399,305.437196921994,491.783152955222
103,8,0.8,10,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,41,74,220,37,669,14.8630449729077,354.867306152587,80870514.359985,351.465952253293,386.316179912973,259.694312328296,468.215005505439
105,8,0.8,10,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,3,872,47,28,53,40.450649270754,1212.26845101551,9322628.19999991,1748.28540753205,208.254516263223,204.900620489439,207.183055715285
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,6,780,84,39,97,34.7136768555934,1024.34414895727,16402447.1700001,1367.7041923375,331.616791949531,327.935765249065,334.925240463903
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,33,73,226,497,204,15.5356773318007,444.516224380505,68660461.2900008,399.756024206817,360.265129379446,423.446953181049,434.370963232688
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,35,71,186,542,201,14.8660751493448,430.102253589742,71807634.7399957,381.374606971695,341.408941811108,419.964171871191,420.570469346007
103,8,0.8,10,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,1,968,6,14,12,43.0677120345387,1301.39200364946,4614764.1,2000,100,100,100
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,13,202,102,116,580,21.3310526818334,542.963610743198,32034395.2200002,532.303011530403,535.26989594119,422.265914857574,614.124307670833
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,34,71,174,489,266,15.1924540557102,435.023680889722,70298670.4099964,388.843277453327,398.672457205491,416.05271548408,377.830049857103
105,8,0.8,10,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,4,865,48,31,56,39.3263742473487,1177.00966435088,11687135.53,1676.08136060468,229.596641935982,229.762674635456,229.066652823879
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,7,724,121,45,110,31.0640669414466,906.504134477278,18728618.8899996,1132.56867657798,404.201373926228,400.464038284735,405.231041211055
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,42,72,139,449,340,13.8326737570633,382.848108083483,82304970.0099793,344.825646910912,370.779895420737,356.640678314179,362.209429354174
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,7,710,128,52,110,31.2824837939117,913.714617285554,18744330.5499996,1147.19176079669,402.927903356853,395.572005685995,396.19171016046
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,34,73,662,52,213,16.0948570049802,395.263235791818,70241952.2799956,388.067787163837,476.63598767338,296.941162260434,419.846052902348
103,8,0.8,10,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,2,929,17,27,27,42.1869847590578,1270.65605045345,6951123.79999998,1877.18025570572,154.009858079625,151.606574742345,153.563011472314
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,36,71,641,104,184,15.862641817703,393.736116919163,73377462.6899901,382.402997760484,463.337792304616,304.365506498264,419.721653436638
105,8,0.8,10,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,5,844,52,35,69,37.0287530458522,1100.2648676526,14063483.6200002,1517.13122362901,287.462505464613,284.600012398484,287.154348507897
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,14,171,93,600,136,19.7150451172074,585.317027030497,34098376.4300018,516.72781747483,526.923271470345,577.312780205111,443.017340849714
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,43,73,370,224,333,13.9624577253794,362.384904387342,83715966.5699784,341.012317701269,378.740075181339,305.344994274058,385.899172843333
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,35,74,228,46,652,15.8301523502811,384.422256801951,71858601.1299967,380.159538420954,406.710472220342,285.439697344524,487.621012014179
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,8,312,64,559,65,24.1914659682679,723.574616812461,21026713.4299995,726.325452595047,489.273561464076,589.256399561673,493.239126379205
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,8,310,67,556,67,24.1533339607736,721.82221989525,21041685.9699996,723.592560660775,490.727814637433,588.99150035055,494.043544351244
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,35,71,198,545,186,14.888660214927,431.593807347189,71804531.9099954,383.557370358831,344.082771242678,420.329344425786,414.610143972705
103,8,0.8,10,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,3,888,42,35,35,40.678587569906,1219.28939418785,9315271.44999992,1764.73297855558,201.826532871515,196.849840598318,200.738297974586
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,37,71,177,515,237,14.4756766516761,417.190052707815,74898137.7699894,370.602770314986,332.400951365583,405.708707683464,411.962650635966
105,8,0.8,10,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,6,801,85,38,76,35.0044909778584,1033.77052792598,16428366.9800001,1385.87898584026,329.590091176284,322.941829891584,326.472453091871
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,44,72,170,450,308,13.5006707386819,373.588017422712,85115103.8899847,337.846320676955,342.945157363465,346.767878211713,371.577963747867
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,36,71,156,432,341,15.1601561069317,422.973157366179,73426742.1499919,382.099863542,404.057792622143,393.761153105207,388.222210730651
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,9,120,696,112,72,23.1541782347775,593.11161685296,23317818.4799998,578.117500746746,675.617154779599,463.718072815694,558.679781657959
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,15,120,96,138,646,20.3537915663973,514.836681720549,36133623.3700033,495.534332663504,518.434777438192,412.652150809491,608.625679088814
103,8,0.8,10,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,4,866,39,41,54,39.1644594359575,1169.91105867171,11679598.5000001,1663.92627274575,232.639293524035,230.548257608766,237.213226121444
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,36,74,646,87,193,15.9135814097173,391.884740482879,73373519.7099896,382.759395703931,471.338610206248,297.933106377145,416.956687712676
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,9,108,710,112,70,23.1242255815423,591.631344037168,23301629.7599998,576.199270872342,675.018528550077,462.959158335459,560.739372242123
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,38,71,679,45,205,15.2733657036957,374.127796362586,76405626.9699882,364.886764060568,458.317165712883,284.056142114945,400.229128111605
99,8,0.8,10,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,45,76,675,21,228,13.8211187401428,329.710756856108,86477604.7899897,322.250138656488,440.167792012528,244.044007772012,356.038961558972
103,8,0.8,10,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,5,826,64,42,68,36.9894319107506,1096.96626584077,14053822.5000002,1513.48652768709,290.611421315744,281.470910071032,288.655140926137
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,10,164,277,487,72,21.6689647097819,631.100414370424,25536244.6200004,579.623950122773,497.370063123108,587.275117848176,554.157008905941
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,16,124,125,489,262,19.2467197506483,556.717456927043,38139165.1700042,495.759007106268,516.208925829167,536.955809651759,456.618057412805
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,39,71,205,532,192,14.2976344544458,412.971972700453,77912883.0799859,364.882525551281,330.260219375586,404.878211013774,407.235154059359
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,10,175,285,467,73,21.7152370799083,631.256097565785,25519990.0500004,581.695551276765,495.445514856865,584.161845935211,557.05737793116
105,8,0.8,10,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,7,756,74,45,125,31.1086287449805,907.829202827696,18777862.6099996,1132.9556008555,405.098551060822,402.97966531452,408.461812769155
103,8,0.8,10,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,6,768,94,46,92,34.4191655837157,1014.4034580934,16418035.1800001,1346.98867246591,340.561295868045,335.135699172714,341.527012493327
97,8,0.8,10,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,37,74,301,47,578,15.2959638564377,375.139337612458,74943003.4499917,366.970315781852,398.125595355064,286.123749154495,465.04163970859
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,11,233,631,62,74,22.7544125221808,581.466513216652,27756708.4800014,573.627061484424,644.431030676183,444.411598256129,557.994169583262
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,37,71,191,494,244,14.4781233916237,416.42639456945,74892525.9399889,370.451927076342,335.976711235394,403.682601657739,408.894990030525
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,17,109,180,52,659,19.7603687050341,496.497759924672,40089961.6800027,487.115925607545,499.503028403111,382.573348038157,581.604207951186
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,40,70,620,87,223,14.5819343129418,360.111668762351,79358837.229982,348.893878874929,429.436876223225,278.679455522211,388.943939379635
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,11,235,643,46,76,22.7334011118625,580.013362211016,27740683.5300013,571.467674151805,646.091127344429,443.902517065063,559.232161438702
103,8,0.8,10,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,7,718,107,42,133,31.1700441001169,909.368297476716,18760896.2699996,1138.97493238854,402.713625667398,397.461766657336,403.710765286726
104,8,0.8,10,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,12,124,221,583,72,20.107356663059,594.533959057134,29888266.9000003,519.529401606254,475.93321765467,596.418019353852,539.677781385223
98,8,0.8,10,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,38,71,687,44,198,15.308857442411,375.366712075686,76401552.4099876,366.607698902814,460.947549408414,284.314564676284,397.156657012489
100,8,0.8,10,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,41,71,169,548,212,13.7858807040165,401.384261255243,80820166.6299815,351.64871238405,318.835315445324,399.289010345928,391.556361824698
105,8,0.8,10,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,8,376,70,492,62,24.58496141448,731.367940102354,21084336.1299995,744.740102316426,497.440342457009,577.984059727208,486.309015499357
101,8,0.8,10,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,18,77,104,571,248,18.1805432158534,533.645930940618,41990814.4800027,473.146845078433,473.370650204845,521.508402910154,432.826901806568
102,8,0.8,10,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,12,118,228,580,74,20.0564131270305,594.071228809565,29872815.6100003,516.943500463593,476.299329990838,599.601192712435,539.288056833133
