BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experimentCampGrid3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2024 14:46:23:017 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,memory-lifetime,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,mean-incum,mean-oat,mean-almond,mean-soy
18,8,5,0,8,0.4,0,0,-1,1,0.9,1,1,1,1,1,1,45,66,165,0,769,14.1932585902994,338.44251124165,86078669.7299851,351.253363552523,354.334567499949,223.635671911912,425.536397035615
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,24,79,275,486,160,18.0185931966549,524.636929716343,53560678.4300003,473.759264695783,432.84805374509,499.611602590764,459.300568968362
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,19,87,841,0,72,20.6566223025399,493.17726818903,43652533.2100012,513.023390774793,607.110731894258,320.22178706095,512.364090270001
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,19,90,252,525,133,18.6727766918495,547.747404238888,44004796.5700019,491.754263959067,434.564198636991,528.184442607905,488.334364796036
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,29,81,46,703,170,15.5835245123747,485.67384120375,61869499.9999944,430.753346257842,294.672392553929,490.191625933027,424.432635255202
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,25,79,622,145,154,18.6005004834927,477.190436996106,55392393.0899997,463.997359200043,541.210687707435,375.199021973609,451.307591118913
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,20,90,555,165,190,19.472077063934,505.104818952173,45929965.9899988,488.67021017824,547.569248197346,404.222896654346,484.707064970069
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,30,73,753,3,171,17.5186992507163,421.524351923429,63534739.9999964,434.425288463863,518.266289148086,281.287969780286,431.260452607766
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,19,94,136,169,601,19.6536925098939,506.864867132119,44007258.2800023,493.796529378859,486.428045700327,402.133316818801,562.997458102014
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,31,79,46,695,180,15.3563543685494,478.355761012442,65152309.9999967,423.842783007706,289.622897550691,483.397815443065,420.706503998538
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,21,86,217,554,143,18.5413317816983,549.062140228708,47863374.2200008,491.03352311241,430.901606752465,534.324495073642,477.148605061483
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,20,94,43,747,116,18.1885438121334,571.294566741526,45573193.2099977,505.16862527641,325.304699195513,581.319002236486,508.867673291593
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,32,75,735,2,188,17.1031232055518,411.782359821016,66779559.9999967,423.79079497119,506.408823831166,275.795136129255,421.25524506839
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,26,75,291,468,166,17.3103571340334,500.138459042479,57181023.0799992,452.982432633075,420.384854169036,472.54846633794,442.714236859949
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,22,76,569,181,174,19.3589415160395,501.603436018122,49780106.7200004,484.020806659163,552.074564692667,402.751933603173,477.885195044997
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,33,77,47,678,198,15.3084537308305,476.565736953979,68393430,421.653217462241,291.851266197439,482.264194625147,418.101321715173
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,1,981,3,10,6,43.3205234532106,1309.78370820495,4609722.7,2000,100,100,100
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,20,91,141,500,268,18.6641741827822,543.695471292382,45934439.1799993,490.842025626334,481.606416252572,516.54653808753,438.185920033564
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,23,79,253,515,153,17.999308579016,528.568448889078,51651704.2900005,474.474190389462,426.087549293122,509.674857905735,461.360972411681
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,2,963,17,8,12,42.9301221700662,1295.64876533719,6929287.69999999,1933.40251615283,129.985932879735,127.230924685803,128.945626281628
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,27,72,634,128,166,18.3932899574864,468.862149637998,58992218.2899965,456.127128542763,541.051184870896,366.710796920059,447.306099666283
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,21,87,799,0,114,20.3788321111212,488.747968474801,47507213.2100009,505.258979574949,600.313903353298,323.144075243786,505.303041827966
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,34,75,733,0,192,16.5346088961005,399.174280305359,69968279.999994,409.979384814043,489.905661671447,269.118395450502,405.846558064008
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,24,74,631,126,169,18.9324850952743,484.342077276872,53517315.7599992,470.938889930905,547.984215451501,380.370921325565,466.317443292031
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,35,78,47,665,210,14.7488630787488,458.948257502216,71523919.9999946,405.783439969891,281.913786324591,464.765061026335,403.177712679181
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,22,79,43,732,146,18.0955169568533,566.453203125013,49418323.2100004,500.528303491681,331.307711231655,575.934099967176,503.339885309488
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,28,71,313,440,176,16.7087145038469,479.194772251453,60716990.7899978,434.488663158616,414.197262897196,450.287911444614,425.798662499575
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,3,943,17,22,18,42.3975247362446,1279.23662948511,9257355.99999996,1895.72125888833,143.296120788275,144.95630715602,144.094613167379
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,36,71,738,0,191,16.4501744966528,397.446419893502,73091879.9999881,407.65984731391,488.941823573359,268.860763143055,402.497565969677
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,4,932,33,15,20,41.8346622922883,1259.24603998642,11584513.2,1857.04229117634,158.809172684297,154.70775224123,156.597983898135
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,25,79,312,463,146,17.7236207807491,514.056456474746,55350766.9099985,464.753685773271,428.829893926625,487.802318318582,452.065251981522
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,23,83,787,0,130,19.5320001485289,469.175705705148,51270643.2100006,485.329428199573,574.91455084263,310.108138415452,481.967882542346
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,37,78,47,677,198,14.3112877622571,444.817076150328,74600379.9999881,393.660892951208,273.628919519638,449.704680804037,391.505506725117
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,29,77,626,108,189,16.7634307727417,428.727846860489,62372514.5399953,415.177609484741,493.718696065701,338.826692375092,407.800752074467
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,21,89,140,144,627,19.583486446787,503.248652542144,47869259.4900014,492.04047120681,480.32378155812,395.989420065659,566.466637169411
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,26,74,651,100,175,18.167011237616,462.102398566736,57140029.3499978,449.782170981512,531.181730039906,360.776890740502,447.521648238081
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,5,882,43,37,38,40.3458903592568,1211.70636423699,13921339.8200001,1755.34899774638,192.31086135044,194.367204685237,194.799556217942
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,24,81,43,716,160,17.5782742463062,548.955320356564,53126793.2099992,485.16479375628,324.035225534901,557.443328294328,489.50665241449
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,38,67,750,0,183,15.8072902141801,380.440944688735,76106599.9999869,390.675718577059,470.352903348563,255.943861524316,389.247516550061
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,39,71,47,672,210,14.2948277840123,443.849027377532,77613039.9999845,393.027501686739,271.961880107139,448.287374003209,393.163244202911
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,27,71,270,499,160,17.3694268143772,508.127059715416,58949570.9399951,454.896361357694,415.741780962383,490.900054890747,448.003392789176
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,25,84,764,0,152,19.0747505666479,458.536835407159,54939653.2099986,472.875036465767,562.357559859906,305.408923895287,472.21847977904
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,6,838,69,38,55,38.6523474234609,1154.93163190073,16255975.71,1641.89596530678,231.649216539888,228.719494581012,232.371213572325
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,40,70,742,1,187,15.0819081301251,363.505292993182,79050059.9999803,373.175928331869,449.090755967833,244.947099165297,369.806216535001
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,30,69,286,501,144,15.9446201473894,465.175735008161,64035449.7099964,415.555342189143,388.660947884713,449.963086993458,408.755792932686
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,22,78,120,489,313,18.5746486670915,538.38038884633,49788590.0400012,486.038939880658,475.866000343574,510.623993100099,446.801616675669
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,28,70,580,171,179,17.3064965086153,446.408523521633,60665381.6699967,429.964686739348,499.870030708342,358.485755672077,427.490256880233
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,26,71,43,704,182,16.7255555068783,521.462030359563,56706263.209998,460.545959048742,312.312791128231,529.533535983364,464.217713839664
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,41,67,47,685,201,13.8466578208064,429.816609110426,80511559.9999803,379.733786708754,265.311298386275,435.313243541952,381.14167136302
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,7,757,88,74,81,35.4528425466646,1052.45614424496,18582085.6099997,1433.40724376658,296.34872100114,298.097077614569,298.256857617706
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,42,72,756,1,171,14.9108573959968,358.459803446552,81931879.9999732,368.326360117907,444.24505354782,240.598619869123,367.14996646515
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,27,77,751,0,172,19.0692265035139,459.283983155714,58518493.2099947,473.484591397353,562.085029510683,306.571173451775,470.089205640189
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,29,67,240,502,191,15.903668885806,463.899505188456,62321701.7099945,415.657064515232,379.711357465819,447.163518622546,413.788099396403
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,8,416,529,16,39,29.731898608977,846.471492247156,20873256.6099997,1045.45599532947,476.475747066409,380.696153910334,388.543103693785
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,43,65,48,687,200,13.2667475884568,411.554743858389,83333739.9999726,363.147542352374,253.188753803041,417.462745132449,368.060958712135
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,31,75,599,163,163,16.4352529154621,421.529440048497,65663274.5799967,406.605358191156,480.636404665672,336.264586526935,404.318520616238
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,28,78,43,695,184,15.9992681907259,498.399044015306,60207873.2099974,440.270004269534,300.839666820391,505.73164737121,442.538681538864
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,44,72,753,1,174,14.6386897929416,351.698985219107,84728419.9999797,361.285443014903,436.981547754058,236.063216286596,360.349792944443
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,23,81,142,142,635,18.9815594062731,485.844171734228,51663273.3900014,475.53142523044,466.632778928996,380.635528664507,551.883617176057
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,29,75,748,0,177,17.2151967845819,414.118856986312,61847923.2099944,425.592005959039,509.080899866341,278.14002753599,427.23706663863
17,8,5,0,8,0.4,0,0,-1,0.6,0.9,1,1,1,1,1,1,45,69,48,678,205,12.8083667674556,397.30767786445,86083179.9999851,350.055005629514,245.738020378541,403.738046586666,355.228927405279
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,30,71,623,146,160,16.8532442676394,429.871423375842,63986361.8999959,416.346521732991,497.107908096539,339.092848998006,412.112911172464
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,9,195,50,720,35,24.5395299017791,762.632023243699,23147486.88,784.930666456904,388.941425821379,606.764621140272,493.593556581446
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,24,68,111,504,317,18.0762037648747,524.044208485547,53532396.5800004,472.642148560753,463.183193482628,497.758982842524,435.538865114095
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,32,68,319,458,155,15.6817438718686,452.454264804597,67293530.6199966,406.242674912611,385.702756203598,432.451711171269,405.858897712523
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,30,74,43,692,191,15.7639792128193,490.28869047858,63513163.2099965,432.858992627853,297.724622903654,497.547473463775,437.108911004719
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,10,140,820,7,33,24.4474527808946,609.756692177525,25351144.1300007,668.062984920667,651.747937269145,359.767422906158,524.078904904031
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,31,66,294,476,164,15.7115202110779,452.598997244457,65617710.9599964,407.187787546173,385.184945785369,431.128350401098,407.847976267361
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,11,117,48,804,31,21.7941448556347,694.056840408836,27571724.4200017,641.456208052283,367.81961856855,668.17825537337,543.126208005796
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,25,75,160,159,606,18.5612264292031,474.533821070254,55367162.0899998,463.697143342646,462.104378421954,372.437841810467,536.526146424931
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,31,68,751,0,181,16.9736256013887,408.043319695939,65130733.2099968,419.192310775863,502.573390443511,274.143975591571,421.660323189057
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,32,71,630,141,158,16.5405738092065,419.938400369462,67250974.6999965,407.132553979635,489.583483488805,329.691828002506,406.855874529055
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,12,112,855,4,29,22.8934077124056,556.778494220125,29684446.4200002,595.400803591378,649.923425266733,342.643165649872,524.754605492016
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,33,74,649,115,162,16.3800249631835,416.495709684579,68913729.8599992,402.721265338104,485.278758190256,328.889166343159,403.31005012848
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,32,72,44,695,189,15.4092627480774,478.700076765079,66757983.2099968,422.841560405614,291.153620029769,485.261593889335,427.993225675282
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,26,69,125,547,259,17.2398680120233,503.089350755373,57154823.0899993,451.599465819531,443.849283649559,482.294618182887,409.917632348024
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,13,109,47,814,30,20.2678407117128,645.073643463282,31785565.0700001,583.624126385243,349.761675255018,639.711972364332,528.020875995407
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,33,69,307,473,151,15.6304448941449,449.132885422357,68874328.8799992,403.889175708699,385.869962959079,427.545399003896,406.049642328327
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,14,96,868,3,33,22.1886212627813,535.45862664457,33847619.1100018,568.410332542832,638.131689918623,333.611010027729,521.901007510816
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,27,72,149,172,607,18.2627886482768,467.148144764137,58963879.6799965,455.295593489697,452.171030408027,368.668259642468,532.921706459808
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,34,67,632,138,163,16.1115271344614,407.847225190722,70467275.5199944,394.811094506029,478.841005317111,320.490174204865,398.804365971995
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,33,66,758,0,176,16.9258064513899,406.097607601721,68371853.2099999,417.036952473879,502.002789977871,272.66238867834,422.16786886991
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,15,111,46,807,36,19.5241937838578,618.979930268632,35880395.9600033,557.233286773301,338.332428915211,617.198024730044,520.013109581444
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,34,66,356,451,127,15.3035760550855,440.151113531694,70506163.5199948,394.370800049076,384.599858238194,421.044783398669,392.41821831406
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,16,97,860,1,42,21.3705910941537,512.979214729833,37878966.8400039,540.720567978623,620.075439147633,323.916966959434,513.85790591431
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,35,68,291,488,153,15.1326406203914,435.525307812028,72041571.5899938,390.612177190653,374.999231354817,416.383639205992,392.301022248539
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,28,67,127,519,287,16.6168070484672,480.739282916291,60684557.9199979,432.799437136808,426.771214946486,457.397538465398,403.710049451308
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,36,72,634,133,161,15.9197673198671,402.862760928434,73617933.2599884,389.071232335907,475.55680115135,317.801265950152,393.932370562591
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,29,71,165,157,607,16.713943991201,427.930157427603,62342880.4399956,415.998387951398,415.550882638722,339.452299257993,487.320950151886
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,34,72,43,685,200,14.90991122168,462.706286344644,69946703.209994,408.675359359229,281.105522625677,468.967710373668,416.101407641425
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,17,109,45,789,57,18.5250493492901,585.184780864442,39821372.8500021,522.115500936582,326.243528534462,589.706253059985,504.340727468971
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,35,68,619,145,168,15.8450354937305,404.276887732347,72079806.8399944,388.435230322293,471.095047406749,323.552015409432,390.561026861526
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,18,101,840,1,58,19.9628919544585,477.646881204843,41706692.8500024,497.197285657152,587.417183324943,310.092848915626,490.61268210228
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,37,67,314,460,159,14.7311557856596,420.95247798355,75151797.199987,376.916864012102,373.37373349362,401.864099998772,381.709242495506
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,30,64,138,492,306,16.0156286719145,464.785860875791,64005711.5399967,416.85179470771,410.508443188298,445.228843210579,390.242018893415
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,36,71,321,475,133,15.1311096233181,436.317914835364,73657205.5299891,389.854950353532,380.102283359569,419.470933519618,387.970522767281
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,38,67,666,120,147,15.3079849089737,385.296067535539,76669991.6999853,371.102457770627,466.848479146579,304.107360170155,376.136202912639
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,19,99,46,775,80,18.5168245249139,582.671727002469,43659412.8500012,515.964149188097,332.188534125679,592.093992665292,512.473324020933
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,35,64,731,1,204,16.2960927889935,391.191352769384,71502343.2099946,400.999515561947,484.610851953265,263.804537895015,406.225094589773
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,31,72,178,160,590,16.3658812259869,420.896098911879,65632952.979997,407.725371922074,405.954216114759,336.91919215925,476.642659803917
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,37,70,642,129,159,15.4522651835801,391.103124604758,75190802.6699882,376.365694224631,464.202473573626,310.495490701961,382.533481499783
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,20,98,811,0,91,20.3270446216549,486.590869553471,45580072.8499977,506.252566705977,595.954315348579,316.496151553055,501.956966392388
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,39,66,330,459,145,14.5315572349355,414.715592692126,78185962.8199829,370.214835687473,371.756672086982,397.251608726941,376.748003498604
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,38,68,314,502,116,14.4979214412531,418.135903393367,76709602.8699869,370.90851224252,367.612858932792,405.986239547502,374.292589277187
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,32,60,123,501,316,15.6677749676333,455.069444718901,67263280.2899969,407.035980264422,398.804754484403,437.873715755506,386.61285949567
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,36,71,44,680,205,14.8386145195398,460.358360414,73070303.209988,406.124279717544,284.650178204987,467.04732785617,410.138214221299
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,21,88,45,757,110,18.3424060731768,575.738222548625,47514092.8500009,509.815720743082,333.268848752577,584.375306462263,506.560124042078
21,8,5,0,8,0.4,0,2,-1,0.6,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
23,8,5,0,8,0.4,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,39,75,614,149,162,15.2062106504813,384.5972941469,78223597.8199847,368.40370611816,458.940368732046,307.705356826679,378.945518323113
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,40,70,647,133,150,14.741015232941,371.185641492961,79650737.3299791,356.524800996295,449.769254921919,294.538930704676,363.94152337711
23,8,5,0,8,0.4,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,1,971,11,10,8,43.0849492082842,1301.94530826112,4614404,2000,100,100,100
21,8,5,0,8,0.4,0,2,-1,0.6,0.9,1,1,1,1,1,1,1,973,9,4,14,43.2290274247566,1306.36338855168,4611523.2,2000,100,100,100
16,8,5,0,8,0,0.4,2,-0.6,1,0.9,1,1,1,1,1,1,33,66,169,160,605,16.302030275195,417.893683242873,68883999.4799994,405.13653285491,403.777505843123,333.467953965988,478.337197335979
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,22,98,777,0,125,20.2139532626065,484.865731815891,49425202.8500003,503.861612657019,592.232826846155,316.765789825841,498.249770670984
15,8,5,0,8,0,0.4,2,-0.6,0.6,0.9,1,1,1,1,1,1,40,67,326,481,126,13.9912550603678,400.040527090957,79688381.4099812,355.011789448969,363.059577834829,386.460928614804,360.251294101399
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,37,63,718,1,218,15.7891187430513,378.947072366492,74578803.209988,388.002091551639,470.224793953202,256.161891581884,394.111222913276
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,41,66,294,497,143,13.9639965550304,402.401655190542,81118363.1099784,355.351336173838,354.452583901344,393.004234161544,364.817625763272
23,8,5,0,8,0.4,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,2,938,26,21,15,42.3506786985406,1276.60356144311,6946819.49999999,1890.06665500225,147.547885642023,146.722814590126,148.078144765601
21,8,5,0,8,0.4,0,2,-1,0.6,0.9,1,1,1,1,1,1,2,943,23,16,18,42.4719443456291,1281.39408732452,6941230.79999999,1899.82318646844,143.220838850483,143.80553104447,142.858043636609
19,8,5,0,8,0.4,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,38,62,43,682,213,14.2474439272206,441.72760126804,76085023.2099868,389.339716042281,275.581600225053,448.473425936299,392.825257796367
20,8,5,0,8,0.4,0,0,-0.6,1,0.9,1,1,1,1,1,1,23,92,45,724,139,17.5616653619416,549.804409487581,51277522.8500006,486.430728638649,325.037123542809,557.933033414814,482.919114403728
14,8,5,0,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,42,69,626,158,147,14.4075419743792,363.169143338876,82554948.3699727,347.057023926363,440.242096664641,291.017644761161,358.268494647835
23,8,5,0,8,0.4,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,3,896,40,33,31,41.2004230369499,1237.699739897,9300234.79999993,1804.65424305115,182.963916400371,181.481205587932,184.315934960552
